FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2021-03-08,SkyWest Airlines Inc.,IAH,CVG,False,False,1420,1421.0,1.0,1.0,1747.0,8.0,116.0,139.0,146.0,871.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5590,OO,20304,OO,N605UX,5590,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,0.0,0.0,1400-1459,25.0,1446.0,1742.0,5.0,1739,8.0,0.0,0.0,1700-1759,4,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,ASE,False,False,1840,1832.0,0.0,-8.0,1910.0,0.0,26.0,52.0,38.0,125.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5597,OO,20304,OO,N795SK,5597,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10372,1037205,30372,"Aspen, CO",CO,8,Colorado,82,0.0,-1.0,1800-1859,11.0,1843.0,1909.0,1.0,1932,-22.0,0.0,-2.0,1900-1959,1,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,MKE,False,False,1610,1641.0,31.0,31.0,1955.0,26.0,113.0,139.0,134.0,896.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5624,OO,20304,OO,N784SK,5624,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,1.0,2.0,1600-1659,14.0,1655.0,1948.0,7.0,1929,26.0,1.0,1.0,1900-1959,4,0.0
2021-03-08,SkyWest Airlines Inc.,ROC,ORD,False,False,700,700.0,0.0,0.0,801.0,0.0,84.0,124.0,121.0,528.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5625,OO,20304,OO,N105SY,5625,14576,1457606,34576,"Rochester, NY",NY,36,New York,22,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,0700-0759,22.0,722.0,746.0,15.0,804,-3.0,0.0,-1.0,0800-0859,3,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,LNK,False,False,951,947.0,0.0,-4.0,1202.0,0.0,56.0,85.0,75.0,423.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5627,OO,20304,OO,N246PS,5627,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13029,1302902,33029,"Lincoln, NE",NE,31,Nebraska,65,0.0,-1.0,0900-0959,16.0,1003.0,1159.0,3.0,1216,-14.0,0.0,-1.0,1200-1259,2,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,ASE,False,False,1415,1407.0,0.0,-8.0,1606.0,0.0,151.0,194.0,179.0,1013.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5630,OO,20304,OO,N792SK,5630,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,10372,1037205,30372,"Aspen, CO",CO,8,Colorado,82,0.0,-1.0,1400-1459,25.0,1432.0,1603.0,3.0,1629,-23.0,0.0,-2.0,1600-1659,5,0.0
2021-03-08,SkyWest Airlines Inc.,SFO,SLC,False,False,855,844.0,0.0,-11.0,1123.0,0.0,77.0,117.0,99.0,599.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5631,OO,20304,OO,N620UX,5631,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,0800-0859,14.0,858.0,1115.0,8.0,1152,-29.0,0.0,-2.0,1100-1159,3,0.0
2021-03-08,SkyWest Airlines Inc.,SEA,LAX,False,False,1500,1453.0,0.0,-7.0,1735.0,0.0,142.0,165.0,162.0,954.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5632,OO,20304,OO,N606UX,5632,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1500-1559,12.0,1505.0,1727.0,8.0,1745,-10.0,0.0,-1.0,1700-1759,4,0.0
2021-03-08,SkyWest Airlines Inc.,CHS,DEN,False,False,1555,1554.0,0.0,-1.0,1802.0,0.0,203.0,259.0,248.0,1449.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5640,OO,20304,OO,N207SY,5640,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1500-1559,17.0,1611.0,1734.0,28.0,1814,-12.0,0.0,-1.0,1800-1859,6,0.0
2021-03-08,SkyWest Airlines Inc.,SFO,PHX,False,False,1302,1258.0,0.0,-4.0,1558.0,0.0,94.0,122.0,120.0,651.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5642,OO,20304,OO,N108SY,5642,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,1300-1359,19.0,1317.0,1551.0,7.0,1604,-6.0,0.0,-1.0,1600-1659,3,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,MEM,False,False,1400,1355.0,0.0,-5.0,1532.0,0.0,78.0,116.0,97.0,491.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5664,OO,20304,OO,N619UX,5664,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13244,1324402,33244,"Memphis, TN",TN,47,Tennessee,54,0.0,-1.0,1400-1459,16.0,1411.0,1529.0,3.0,1556,-24.0,0.0,-2.0,1500-1559,2,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,SAV,False,False,1115,1105.0,0.0,-10.0,1410.0,0.0,108.0,131.0,125.0,773.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5679,OO,20304,OO,N113SY,5679,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14685,1468502,34685,"Savannah, GA",GA,13,Georgia,34,0.0,-1.0,1100-1159,13.0,1118.0,1406.0,4.0,1426,-16.0,0.0,-2.0,1400-1459,4,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,OKC,False,False,1935,1935.0,0.0,0.0,2142.0,0.0,101.0,147.0,127.0,693.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5717,OO,20304,OO,N113SY,5717,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,0.0,0.0,1900-1959,20.0,1955.0,2136.0,6.0,2202,-20.0,0.0,-2.0,2200-2259,3,0.0
2021-03-08,SkyWest Airlines Inc.,BNA,ORD,False,False,600,608.0,8.0,8.0,759.0,11.0,79.0,108.0,111.0,409.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5741,OO,20304,OO,N796SK,5741,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,0600-0659,25.0,633.0,752.0,7.0,748,11.0,0.0,0.0,0700-0759,2,0.0
2021-03-08,SkyWest Airlines Inc.,BOI,ORD,False,False,1235,1232.0,0.0,-3.0,1655.0,0.0,180.0,208.0,203.0,1437.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5742,OO,20304,OO,N105SY,5742,10713,1071302,30713,"Boise, ID",ID,16,Idaho,83,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1200-1259,9.0,1241.0,1641.0,14.0,1703,-8.0,0.0,-1.0,1700-1759,6,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,GSP,False,False,1400,1400.0,0.0,0.0,1656.0,5.0,74.0,111.0,116.0,577.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5743,OO,20304,OO,N118SY,5743,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11996,1199603,31871,"Greer, SC",SC,45,South Carolina,37,0.0,0.0,1400-1459,39.0,1439.0,1653.0,3.0,1651,5.0,0.0,0.0,1600-1659,3,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,IND,False,False,900,857.0,0.0,-3.0,1127.0,21.0,33.0,66.0,90.0,177.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5768,OO,20304,OO,N602UX,5768,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,53.0,950.0,1123.0,4.0,1106,21.0,1.0,1.0,1100-1159,1,0.0
2021-03-08,SkyWest Airlines Inc.,DSM,ORD,False,False,1735,1725.0,0.0,-10.0,1844.0,0.0,54.0,80.0,79.0,299.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5778,OO,20304,OO,N602UX,5778,11423,1142307,31423,"Des Moines, IA",IA,19,Iowa,61,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1700-1759,10.0,1735.0,1829.0,15.0,1855,-11.0,0.0,-1.0,1800-1859,2,0.0
2021-03-08,SkyWest Airlines Inc.,LAX,SUN,False,False,1245,1235.0,0.0,-10.0,1527.0,0.0,93.0,129.0,112.0,696.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5791,OO,20304,OO,N614UX,5791,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,15041,1504102,35041,"Sun Valley/Hailey/Ketchum, ID",ID,16,Idaho,83,0.0,-1.0,1200-1259,16.0,1251.0,1524.0,3.0,1554,-27.0,0.0,-2.0,1500-1559,3,0.0
2021-03-08,SkyWest Airlines Inc.,SEA,SFO,False,False,945,937.0,0.0,-8.0,1151.0,0.0,110.0,136.0,134.0,679.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5795,OO,20304,OO,N152SY,5795,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,-1.0,0900-0959,18.0,955.0,1145.0,6.0,1201,-10.0,0.0,-1.0,1200-1259,3,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,COS,False,False,1138,1134.0,0.0,-4.0,1216.0,0.0,18.0,51.0,42.0,73.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5815,OO,20304,OO,N132SY,5815,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11109,1110902,30189,"Colorado Springs, CO",CO,8,Colorado,82,0.0,-1.0,1100-1159,16.0,1150.0,1208.0,8.0,1229,-13.0,0.0,-1.0,1200-1259,1,0.0
2021-03-08,SkyWest Airlines Inc.,SBA,SFO,False,False,638,630.0,0.0,-8.0,731.0,0.0,48.0,70.0,61.0,262.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5819,OO,20304,OO,N166SY,5819,14689,1468902,34689,"Santa Barbara, CA",CA,6,California,91,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,-1.0,0600-0659,9.0,639.0,727.0,4.0,748,-17.0,0.0,-2.0,0700-0759,2,0.0
2021-03-08,SkyWest Airlines Inc.,IAH,COS,False,False,1230,1218.0,0.0,-12.0,1341.0,0.0,124.0,152.0,143.0,809.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5825,OO,20304,OO,N141SY,5825,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11109,1110902,30189,"Colorado Springs, CO",CO,8,Colorado,82,0.0,-1.0,1200-1259,13.0,1231.0,1335.0,6.0,1402,-21.0,0.0,-2.0,1400-1459,4,0.0
2021-03-08,SkyWest Airlines Inc.,RNO,LAX,False,False,605,603.0,0.0,-2.0,721.0,0.0,66.0,94.0,78.0,391.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5835,OO,20304,OO,N784SK,5835,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,0600-0659,8.0,611.0,717.0,4.0,739,-18.0,0.0,-2.0,0700-0759,2,0.0
2021-03-08,SkyWest Airlines Inc.,IAH,MKE,False,False,1940,1940.0,0.0,0.0,2215.0,0.0,135.0,156.0,155.0,984.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5847,OO,20304,OO,N130SY,5847,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,0.0,0.0,1900-1959,14.0,1954.0,2209.0,6.0,2216,-1.0,0.0,-1.0,2200-2259,4,0.0
2021-03-08,SkyWest Airlines Inc.,EUG,DEN,False,False,1309,1300.0,0.0,-9.0,1630.0,0.0,132.0,157.0,150.0,996.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5863,OO,20304,OO,N625UX,5863,11603,1160302,31603,"Eugene, OR",OR,41,Oregon,92,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1300-1359,12.0,1312.0,1624.0,6.0,1646,-16.0,0.0,-2.0,1600-1659,4,0.0
2021-03-08,SkyWest Airlines Inc.,BZN,DEN,False,False,1457,1453.0,0.0,-4.0,1630.0,0.0,77.0,103.0,97.0,524.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5869,OO,20304,OO,N613UX,5869,10849,1084907,30849,"Bozeman, MT",MT,30,Montana,84,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1400-1459,12.0,1505.0,1622.0,8.0,1640,-10.0,0.0,-1.0,1600-1659,3,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,CMH,False,False,1759,1759.0,0.0,0.0,2245.0,0.0,145.0,169.0,166.0,1154.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5873,OO,20304,OO,N139SY,5873,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,0.0,0.0,1700-1759,16.0,1815.0,2240.0,5.0,2248,-3.0,0.0,-1.0,2200-2259,5,0.0
2021-03-08,SkyWest Airlines Inc.,ORD,BNA,False,False,1750,1749.0,0.0,-1.0,1916.0,0.0,57.0,99.0,87.0,409.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5877,OO,20304,OO,N794SK,5877,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,1700-1759,24.0,1813.0,1910.0,6.0,1929,-13.0,0.0,-1.0,1900-1959,2,0.0
2021-03-08,SkyWest Airlines Inc.,LAX,ASE,False,False,1240,1300.0,20.0,20.0,1547.0,4.0,97.0,123.0,107.0,737.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5883,OO,20304,OO,N789SK,5883,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,10372,1037205,30372,"Aspen, CO",CO,8,Colorado,82,1.0,1.0,1200-1259,8.0,1308.0,1545.0,2.0,1543,4.0,0.0,0.0,1500-1559,3,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,EGE,False,False,1410,1444.0,34.0,34.0,1534.0,28.0,28.0,56.0,50.0,120.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5903,OO,20304,OO,N620UX,5903,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11503,1150305,31503,"Eagle, CO",CO,8,Colorado,82,1.0,2.0,1400-1459,18.0,1502.0,1530.0,4.0,1506,28.0,1.0,1.0,1500-1559,1,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,EGE,False,False,1205,1159.0,0.0,-6.0,1243.0,0.0,26.0,56.0,44.0,120.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5907,OO,20304,OO,N135SY,5907,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11503,1150305,31503,"Eagle, CO",CO,8,Colorado,82,0.0,-1.0,1200-1259,13.0,1212.0,1238.0,5.0,1301,-18.0,0.0,-2.0,1300-1359,1,0.0
2021-03-08,SkyWest Airlines Inc.,SFO,SBA,False,False,1050,1049.0,0.0,-1.0,1201.0,3.0,49.0,68.0,72.0,262.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5934,OO,20304,OO,N122SY,5934,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14689,1468902,34689,"Santa Barbara, CA",CA,6,California,91,0.0,-1.0,1000-1059,18.0,1107.0,1156.0,5.0,1158,3.0,0.0,0.0,1100-1159,2,0.0
2021-03-08,SkyWest Airlines Inc.,TUL,DEN,False,False,1730,1722.0,0.0,-8.0,1816.0,0.0,85.0,115.0,114.0,541.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5937,OO,20304,OO,N165SY,5937,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1700-1759,12.0,1734.0,1759.0,17.0,1825,-9.0,0.0,-1.0,1800-1859,3,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,SLC,False,False,1930,1926.0,0.0,-4.0,2054.0,0.0,73.0,97.0,88.0,391.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5938,OO,20304,OO,N780SK,5938,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1900-1959,10.0,1936.0,2049.0,5.0,2107,-13.0,0.0,-1.0,2100-2159,2,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,BNA,False,False,1543,1538.0,0.0,-5.0,1908.0,0.0,128.0,152.0,150.0,1014.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5948,OO,20304,OO,N604UX,5948,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,1500-1559,16.0,1554.0,1902.0,6.0,1915,-7.0,0.0,-1.0,1900-1959,5,0.0
2021-03-08,SkyWest Airlines Inc.,SFO,DFW,False,False,830,823.0,0.0,-7.0,1348.0,0.0,179.0,213.0,205.0,1464.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5951,OO,20304,OO,N166SY,5951,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,0800-0859,18.0,841.0,1340.0,8.0,1403,-15.0,0.0,-1.0,1400-1459,6,0.0
2021-03-08,SkyWest Airlines Inc.,OKC,DEN,False,False,1730,1720.0,0.0,-10.0,1805.0,0.0,82.0,109.0,105.0,495.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5954,OO,20304,OO,N125SY,5954,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1700-1759,13.0,1733.0,1755.0,10.0,1819,-14.0,0.0,-1.0,1800-1859,2,0.0
2021-03-08,SkyWest Airlines Inc.,MCI,DEN,False,False,1355,1345.0,0.0,-10.0,1432.0,0.0,89.0,120.0,107.0,533.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5964,OO,20304,OO,N609UX,5964,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1300-1359,11.0,1356.0,1425.0,7.0,1455,-23.0,0.0,-2.0,1400-1459,3,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,HDN,False,False,1352,1342.0,0.0,-10.0,1430.0,0.0,26.0,61.0,48.0,141.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5971,OO,20304,OO,N139SY,5971,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12094,1209402,34699,"Hayden, CO",CO,8,Colorado,82,0.0,-1.0,1300-1359,17.0,1359.0,1425.0,5.0,1453,-23.0,0.0,-2.0,1400-1459,1,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,ATL,False,False,750,935.0,105.0,105.0,1425.0,99.0,151.0,176.0,170.0,1199.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5975,OO,20304,OO,N160SY,5975,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1.0,7.0,0700-0759,14.0,949.0,1420.0,5.0,1246,99.0,1.0,6.0,1200-1259,5,0.0
2021-03-08,SkyWest Airlines Inc.,DEN,BHM,False,False,1006,959.0,0.0,-7.0,1335.0,0.0,129.0,150.0,156.0,1083.0,2021,1,3,8,1,UA,UA_CODESHARE,19977,UA,5985,OO,20304,OO,N779SK,5985,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,0.0,-1.0,1000-1059,24.0,1023.0,1332.0,3.0,1336,-1.0,0.0,-1.0,1300-1359,5,0.0
2021-03-09,SkyWest Airlines Inc.,GUC,DEN,False,False,801,742.0,0.0,-19.0,855.0,0.0,36.0,64.0,73.0,152.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4640,OO,20304,OO,N779SK,4640,12012,1201205,32012,"Gunnison, CO",CO,8,Colorado,82,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-2.0,0800-0859,29.0,811.0,847.0,8.0,905,-10.0,0.0,-1.0,0900-0959,1,0.0
2021-03-09,SkyWest Airlines Inc.,BHM,DEN,False,False,1605,1555.0,0.0,-10.0,1801.0,0.0,154.0,192.0,186.0,1083.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4645,OO,20304,OO,N779SK,4645,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1600-1659,18.0,1613.0,1747.0,14.0,1817,-16.0,0.0,-2.0,1800-1859,5,0.0
2021-03-09,SkyWest Airlines Inc.,IAH,STL,False,False,1425,1417.0,0.0,-8.0,1621.0,0.0,100.0,124.0,124.0,667.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4646,OO,20304,OO,N132SY,4646,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,-1.0,1400-1459,17.0,1434.0,1614.0,7.0,1629,-8.0,0.0,-1.0,1600-1659,3,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,ASE,False,False,1550,1543.0,0.0,-7.0,1633.0,0.0,27.0,51.0,50.0,125.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4650,OO,20304,OO,N789SK,4650,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10372,1037205,30372,"Aspen, CO",CO,8,Colorado,82,0.0,-1.0,1500-1559,21.0,1604.0,1631.0,2.0,1641,-8.0,0.0,-1.0,1600-1659,1,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,ASE,False,False,1927,1923.0,0.0,-4.0,2007.0,0.0,30.0,52.0,44.0,125.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4653,OO,20304,OO,N780SK,4653,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10372,1037205,30372,"Aspen, CO",CO,8,Colorado,82,0.0,-1.0,1900-1959,11.0,1934.0,2004.0,3.0,2019,-12.0,0.0,-1.0,2000-2059,1,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,SBP,False,False,1115,1108.0,0.0,-7.0,1301.0,0.0,153.0,175.0,173.0,931.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4659,OO,20304,OO,N933EV,4659,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14698,1469802,34236,"San Luis Obispo, CA",CA,6,California,91,0.0,-1.0,1100-1159,15.0,1123.0,1256.0,5.0,1310,-9.0,0.0,-1.0,1300-1359,4,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,MKE,False,False,1751,1747.0,0.0,-4.0,2055.0,0.0,111.0,142.0,128.0,896.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4663,OO,20304,OO,N619UX,4663,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,0.0,-1.0,1700-1759,11.0,1758.0,2049.0,6.0,2113,-18.0,0.0,-2.0,2100-2159,4,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,GRR,False,False,945,941.0,0.0,-4.0,1358.0,0.0,123.0,147.0,137.0,1015.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4669,OO,20304,OO,N611UX,4669,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11986,1198603,31986,"Grand Rapids, MI",MI,26,Michigan,43,0.0,-1.0,0900-0959,10.0,951.0,1354.0,4.0,1412,-14.0,0.0,-1.0,1400-1459,5,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,CPR,False,False,1925,1916.0,0.0,-9.0,2011.0,0.0,41.0,65.0,55.0,230.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4672,OO,20304,OO,N609UX,4672,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11122,1112205,31122,"Casper, WY",WY,56,Wyoming,88,0.0,-1.0,1900-1959,10.0,1926.0,2007.0,4.0,2030,-19.0,0.0,-2.0,2000-2059,1,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,SJC,False,False,1934,1928.0,0.0,-6.0,2116.0,0.0,147.0,168.0,168.0,948.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4679,OO,20304,OO,N779SK,4679,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14831,1483106,32457,"San Jose, CA",CA,6,California,91,0.0,-1.0,1900-1959,17.0,1945.0,2112.0,4.0,2122,-6.0,0.0,-1.0,2100-2159,4,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,SLC,False,False,1325,1318.0,0.0,-7.0,1444.0,0.0,63.0,101.0,86.0,391.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4685,OO,20304,OO,N134SY,4685,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1300-1359,13.0,1331.0,1434.0,10.0,1506,-22.0,0.0,-2.0,1500-1559,2,0.0
2021-03-09,SkyWest Airlines Inc.,DEN,GUC,False,False,1132,1129.0,0.0,-3.0,1219.0,0.0,34.0,64.0,50.0,152.0,2021,1,3,9,2,UA,UA_CODESHARE,19977,UA,4690,OO,20304,OO,N784SK,4690,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12012,1201205,32012,"Gunnison, CO",CO,8,Colorado,82,0.0,-1.0,1100-1159,12.0,1141.0,1215.0,4.0,1236,-17.0,0.0,-2.0,1200-1259,1,0.0
